paperId,title,year,venue,citationCount,similarity,buckets,authors,tldr,found_via,abstract_preview,already_cited
83456af2b93ff8ab37233bed27e4586f63612f60,A Novel GCN-GAT Hybridization for Face Recognition,2025,2025 Second International Conference on Pioneering Developments in Computer Science & Digital Technologies (IC2SDT),0,0.7598,F,Anushka Bhardwaj; V. Vishwakarma,unavailable,GSL_ProGNN:citations,"Face recognition systems have improved a lot through the use of convolutional neural networks (CNNs). However, CNNs still have difficulty showing how different facial regions connect to each other. To",no
c43ffb8daac11c2cb5fb626784b75391521f773a,EM^2Mem: Event-Centric Multimodal Memory for Large Language Models,2026,unavailable,0,0.7597,F,Yijun Chen; Yangfan Zheng; Yanyang Li; Bo-Yi Xiao; Buqiang Xu; Shuofei Qiao; Jizhan Fang; Xin-Le Deng; Yunzhi Yao; Xuehai Wang; Liuxin Zhang; Hui Li; Huajun Chen; Shumin Deng,unavailable,LightRAG:citations,"Multimodal memory offers a scalable interface for long-video question answering, but existing methods often retrieve captions, frames, transcripts, summaries, or graph facts as isolated fragments. Alt",no
c0c3612879e042e44cc84a9482a06d5001f5f66a,Exploring the Potential of Pre-Trained Language Models in Long-Term Semantic Scene Change Prediction Using Variable Scene Graphs,2025,International Conference on Information and Knowledge Management,0,0.7596,F,Haoyi Xiu; Xin Liu; Taehoon Kim; Kyoungsook Kim,unavailable,GLEM:citations,"The 3D Variable Scene Graph (3DVSG) is a newly emerging representation for modeling dynamic environments, extending scene graphs by introducing a node-level property called variability, which quantifi",no
2f8295f765b49ed2131a2d221bd499e0b3f553ff,Hierarchical context enhancement for long-tail entity retrieval augmented generation,2026,Frontiers in Artificial Intelligence,0,0.7596,F,Yixuan Peng; Kewu Pan,unavailable,LightRAG:citations,Introduction Retrieval-Augmented Generation (RAG) in Domain-specific Question Answering (DSQA) often faces significant performance degradation due to semantic drift. Our analysis reveals that the main,no
4169bab4ace8c2843a06ad87eceb36d474cea7f1,Disentangled Representation Learning for Multimedia,2023,ACM Multimedia,17,0.7596,F,Xin Wang; Hong Chen; Wenwu Zhu,unavailable,AutoML_graph:citations,Disentangled Representation Learning (DRL) aims to learn a model capable of identifying and disentangling the underlying factors hidden in the observable data in representation form. The process of se,no
fdfd6cd4926eb9915f8f3b2d5728e5742d6f2d6e,AnomalGRN: deciphering single-cell gene regulation network with graph anomaly detection,2025,BMC Biology,18,0.7596,F,Zhe-Cheng Zhou; Jinhang Wei; Mingzhe Liu; Linlin Zhuo; Xiang-Zheng Fu; Quan Zou,unavailable,GSL_IDGL:citations,"Single-cell RNA sequencing (scRNA-seq) is now essential for cellular-level gene expression studies and deciphering complex gene regulatory mechanisms. Deep learning methods, when combined with scRNA-s",no
f264e8b33c0d49a692a6ce2c4bcb28588aeb7d97,Recurrent Neural Network Regularization,2014,arXiv.org,3038,0.7592,F,Wojciech Zaremba; I. Sutskever; O. Vinyals,unavailable,NAS_ZophLe:references,"We present a simple regularization technique for Recurrent Neural Networks (RNNs) with Long Short-Term Memory (LSTM) units. Dropout, the most successful technique for regularizing neural networks, doe",no
595325d7600dd5f4d9604c09bce98d48f0a57dc6,MPP-GNN: Subject-Adaptive Community Detection for fMRI-Based Alzheimer's Disease Classification,2026,arXiv.org,0,0.7592,F,Yang Zhang; Xiao Zhou; Jonathan H. Warrell; Avram J. Holmes; Xuan Zhang; M. Gerstein,unavailable,GSL_IDGL:citations,Functional magnetic resonance imaging (fMRI) is a widely used technique for studying the brain. Recent methods that utilize graph neural networks (GNNs) for analysis of brain functional connectivity h,no
01b5412f3d17e90e09226d7c40ad4d4468a1414d,Multimodal Few-Shot Learning with Frozen Language Models,2021,Neural Information Processing Systems,1011,0.7591,F,M. Tsimpoukelli; Jacob Menick; Serkan Cabi; S. M. Ali Eslami; O. Vinyals; Felix Hill,unavailable,TAPE:references,"When trained at sufficient scale, auto-regressive language models exhibit the notable ability to learn a new language task after being prompted with just a few examples. Here, we present a simple, yet",no
4131b04d11bf1ac1a811e6e8a982e5fab8bbfb64,Direct Retrieval-augmented Optimization: Synergizing Knowledge Selection and Language Models,2025,ACM Trans. Inf. Syst.,13,0.7591,F,Zhengliang Shi; Lingyong Yan; Weiwei Sun; Yue Feng; P. Ren; Xinyu Ma; Shuaiqiang Wang; Dawei Yin; M. D. Rijke; Zhaochun Ren,unavailable,GLEM:citations,"Retrieval-augmented Generation (RAG) integrates Large Language Models (LLMs) with retrievers to access external knowledge, improving the factuality of LLM generation in knowledge-grounded tasks. To op",no
29cc7f6f1305e52fad02f6324279857ed03909f2,A GraphRAG-Based Method for Constructing and Diagnosing Cloud Platform Component State Graphs,2026,2026 7th International Conference on Artificial Intelligence and Electromechanical Automation (AIEA),0,0.7591,C,Zhihong Li; Jia-Wei Shi; Liang Chen; Y. Li; Huaiyu Wang; Jian-Gang Sun; Danni Shao; Hui Chen,unavailable,LightRAG:citations,"With the increasing migration of power system operation, monitoring, and data services to cloud platforms, the dependency relationships and fault propagation patterns among cloud platform components h",no
3fe293838ee90fc0bd1d11121717616b1fe477ed,Nuclear norm penalization and optimal rates for noisy low rank matrix completion,2010,unavailable,699,0.7589,F,V. Koltchinskii; A. Tsybakov; Karim Lounici,unavailable,GSL_ProGNN:references,This paper deals with the trace regression model where $n$ entries or linear combinations of entries of an unknown $m_1\times m_2$ matrix $A_0$ corrupted by noise are observed. We propose a new nuclea,no
0f20f374b0c4e4b0cd00e20d4936f63fc6414c27,Graph-Based Alternatives to LLMs for Human Simulation,2025,Annual Meeting of the Association for Computational Linguistics,1,0.7587,F,Joseph Suh; Su-Hong Moon; Serina Chang,unavailable,GLEM:citations,"Large language models (LLMs) have become a popular approach for simulating human behaviors, yet it remains unclear if LLMs are necessary for all simulation tasks. We study a broad family of close-ende",no
ff37051ac26e948758c348dc1d4f7c7de62874d3,Leveraging Resolved Incident History for LLM-Assisted Software Bug Diagnosis,2026,arXiv.org,0,0.7586,C,Boyuan Guan; Hailu Xu; Jamie Rogers,unavailable,LightRAG:citations,"Effective software bug diagnosis requires two ingredients: the right knowledge source (operational failure history, not just system documentation) and the right retrieval structure (structured records",no
c3c966ef37870b4b2c722ceb1634fbd7fc8be163,Studying Without a Syllabus: Task-Agnostic Environment Preprocessing,2026,unavailable,0,0.758,F,Vinay Samuel; Varun Ursekar; Vijay S. Kalmath; Apaar Shanker; Veronica Chatrath; Yuan Xue,unavailable,GraphRAG:citations,"Before an LLM agent tackles tasks in a new environment, it can inspect available corpora and tools and construct reusable resources such as indices, scripts, or procedural guidance. Most automated ada",no
2547a69931b1dc746e4902d0a80c3a0ae774b584,"T-Mem: Memory That Anticipates, Not Archives",2026,arXiv.org,0,0.758,F,Weidong Guo; Dakai Wang; Zi-Xuan Wang; Hui Liu; Yu Xu,unavailable,LightRAG:citations,"Long-term memory is essential for conversational agents to remain coherent across extended dialogues, follow through on commitments made many sessions earlier, and adapt their behaviour to each user. ",no
6d9fccbcb8695ead9c11411082310664579aaa44,The entity-relationship model: toward a unified view of data,1975,Very Large Data Bases Conference,6520,0.7579,F,Peter P. Chen,unavailable,AutoG:references,"A data model, called the entity-relationship model, which incorporates the semantic information in the real world is proposed. A special diagramatic technique is introduced for exhibiting entities and",no
84489fd3d46c5b5f5e196bf88964e3d85f612ace,Geometry Interaction Augmented Graph Collaborative Filtering,2023,International Conference on Information and Knowledge Management,4,0.7578,A,Jie Xu; Chaozhuo Li,unavailable,GLEM:citations,"Graph collaborative filtering, which could capture the abundant collaborative signal from the high-order connectivity of the tree-likeness user-item interaction graph, has received considerable resear",no
93bc65d2842b8cc5f3cf72ebc5b8f75daeacea35,Scalable Bayesian Optimization Using Deep Neural Networks,2015,International Conference on Machine Learning,1159,0.7578,F,Jasper Snoek; Oren Rippel; Kevin Swersky; Ryan Kiros; N. Satish; N. Sundaram; Md. Mostofa Ali Patwary; Prabhat; Ryan P. Adams,unavailable,NAS_ZophLe:references,Bayesian optimization is an effective methodology for the global optimization of functions with expensive evaluations. It relies on querying a distribution over functions defined by a relatively cheap,no
9cbc295cac78ed22e7f8f98606efb935d84b6a65,"What Process Evaluation of Coding Agents Actually Measures: Action, Task, and Step Are Three Different Levels",2026,unavailable,0,0.7577,F,Jiawei He; Mengyu Shi; Jie Jia; Xikai Yang; Dongfa Sun,unavailable,GraphRAG:citations,"Coding agents are increasingly evaluated not only by whether they solve a task, but also by how they execute it. However, existing process-level evaluations often treat action prediction, task uncerta",no
3c0c8407baca3000ae81a140fd93abc130a63d4d,GraphRAG-Driven Self-Healing Multi-Agent Framework for High-Performance Resource-Efficient Modern Sustainable Software Systems,2026,2026 International Conference on Modern Sustainable Systems (CMSS),0,0.7576,C,Srinivas Rao Jonnakuti,unavailable,LightRAG:citations,"Modern software systems evolve rapidly, while conventional quality-assurance pipelines depend on manual analysis, isolated tools, and limited project context. Such limitations delay defect localizatio",no
346c5e5d28c45ad3460277699bf8e244cd33c2cf,Adversarial Attacks and Defenses on Graphs: A Review and Empirical Study,2020,arXiv.org,108,0.7576,F,Wei Jin; Yaxin Li; Han Xu; Yiqi Wang; Jiliang Tang,unavailable,GSL_ProGNN:references,"Deep neural networks (DNNs) have achieved significant performance in various tasks. However, recent studies have shown that DNNs can be easily fooled by small perturbation on the input, called adversa",no
046c4276b72e21731150c0655519ec717d8f5bad,Modeling polypharmacy side effects with graph convolutional networks,2018,bioRxiv,1464,0.7575,F,M. Zitnik; Monica Agrawal; J. Leskovec,unavailable,AutoG:references,"Motivation: The use of drug combinations, termed polypharmacy, is common to treat patients with complex diseases or co-existing conditions. However, a major consequence of polypharmacy is a much highe",no
4aae0d84fdc1d069d9cf549ca2a6672554d04f4c,Knowledge-Augmented Language Model Prompting for Zero-Shot Knowledge Graph Question Answering,2023,NLRSE,215,0.7575,F,Jinheon Baek; Alham Fikri Aji; Amir Saffari,unavailable,GraphRAG:references,"Large Language Models (LLMs) are capable of performing zero-shot closed-book question answering tasks, based on their internal knowledge stored in parameters during pre-training. However, such interna",no
f228ad109f555359a96ba882b2b7c36f72cba392,Address Anomalies at Critical Crossroads for Graph Anomaly Detection,2025,IEEE Transactions on Knowledge and Data Engineering,7,0.7574,F,Junyi Yan; En-Guang Zuo; Ke Liang; Meng Liu; Miaomiao Li; Xinwang Liu; Xiaoyi Lv; Kai Lu,unavailable,GSL_ProGNN:citations,Graph anomaly detection (GAD) on attributed networks aims to capture abnormal nodes whose attributes or structures differ significantly from most nodes. The existing GAD models amplify the representat,no
89b1766a77f7a34aadd67861123d5cf3cd3ece52,Neural Relational Inference for Interacting Systems,2018,International Conference on Machine Learning,884,0.7572,F,T. Fetaya; E. Wang; K.-C. Welling; M. Zemel; Thomas Kipf; Ethan Fetaya; Kuan-Chieh Jackson Wang; M. Welling; R. Zemel,unavailable,AutoML_graph:references,"Interacting systems are prevalent in nature, from dynamical systems in physics to complex societal dynamics. The interplay of components can give rise to complex behavior, which can often be explained",no
da715020dd9ee9fdd0b33126b5bc4d89247cbe46,A Structure Redefined Graph Pretraining With Contrastive Prompting for Fake News Detection,2025,IEEE Transactions on Computational Social Systems,3,0.757,F,Haosen Wang; Pan Tang; Linghong Zhou; Chenglong Shi; Can Xu; Pengfei Zheng; Su-Rong Yan; Chun-Qi Wu,unavailable,"GSL_IDGL:citations,GSL_ProGNN:citations",Fake news detection on social media is crucial to purifying the online environment and protecting public safety. Many existing methods explore the news propagation structures through graph neural netw,no
e2bde936b786bbee7dd4aa0c408e41fc0ba47a80,Denoising Programming Knowledge Tracing with a Code Graph-based Tuning Adaptor,2025,Knowledge Discovery and Data Mining,7,0.7569,F,Weibo Gao; Qi Liu; Rui Li; Yuze Zhao; Hao Wang; Linan Yue; Fangzhou Yao; Zheng Zhang,unavailable,GSL_IDGL:citations,"Programming Knowledge Tracking (PKT) aims to dynamically diagnose learners' mastery levels of programming knowledge based on their coding activities, facilitating more effective and personalized progr",no
e6c561d02500b2596a230b341a8eb8b921ca5bf2,Scaling Laws for Neural Language Models,2020,arXiv.org,9046,0.7568,F,J. Kaplan; Sam McCandlish; T. Henighan; Tom B. Brown; Benjamin Chess; R. Child; Scott Gray; Alec Radford; Jeff Wu; Dario Amodei,unavailable,TAPE:references,"We study empirical scaling laws for language model performance on the cross-entropy loss. The loss scales as a power-law with model size, dataset size, and the amount of compute used for training, wit",no
a7c2f04881864db5bedd65f9aa2d7a4bdbca7c7f,Rel-MOSS: Towards Imbalanced Relational Deep Learning on Relational Databases,2026,arXiv.org,1,0.7568,T,Jun Yin; Peng Huo; Bangguo Zhu; Hao Yan; Sen-Zhang Wang; Shirui Pan; Cheng-Qi Zhang,unavailable,CS-TAG:citations,"In recent advances, to enable a fully data-driven learning paradigm on relational databases (RDB), relational deep learning (RDL) is proposed to structure the RDB as a heterogeneous entity graph and a",no
